AutoID,SourceDataID,MarketCode,IndexCode,TradeDate,BasicIndex,RefIndex,CurrentIndex,ChangeIndex,ChangePercent,OpenIndex,HighestIndex,LowestIndex,CloseIndex,TypeIndex,TotalStock,TotalVolumeNT,TotalValueNT,TotalVolumePT,TotalValuePT,TotalVolume,TotalValue,TotalVolumOdd,TotalValueOdd,StockUp,StockDown,StockNoChange,StockFloor,StockCeiling,TotalTrade,TotalBuyTrade,TotalBuyVolume,TotalSellTrade,TotalSellVolume,ForeignBuyValueNT,ForeignBuyVolumeNT,ForeignSellValueNT,ForeignSellVolumeNT,ForeignBuyValuePT,ForeignBuyVolumePT,ForeignSellValuePT,ForeignSellVolumePT,ForeignBuyValue,ForeignBuyVolume,ForeignSellValue,ForeignSellVolume,ForeignTotalRoom,ForeignCurrentRoom,CreateDate,UpdateDate,StatusID,ShareIssue,LastSyncData
72809,220661,HSX,VN100,11/25/2024,1270.87,NULL,1277.14,6.27,0.4934,1271.42,1277.81,1270.58,1277.14,0,0,307201215,7.89924E+12,71563714,2.43491E+12,378764929,1.03342E+13,0,0,59,18,23,0,0,0,198432,646771484,205197,681456075,1.27633E+12,37605766,1.15017E+12,33808721,2.03685E+11,5189100,3.37469E+11,6119100,1.48002E+12,42794866,1.48764E+12,39927821,53721922112,28649356205,10:46.0,35:09.0,1,1.36514E+11,31:11.7
72810,220662,HSX,VN30,11/25/2024,1286.07,NULL,1291.94,5.87,0.4564,1286.46,1293.3,1285.82,1291.94,0,0,139643027,4.0845E+12,43184609,1.66784E+12,182827636,5.75235E+12,0,0,18,5,7,0,0,0,86741,288865185,89902,297156912,9.09141E+11,22961402,7.40617E+11,19313793,49751625000,1872100,1.67457E+11,3572100,9.58893E+11,24833502,9.08074E+11,22885893,34499382405,14913435497,10:46.0,35:09.0,1,97230371915,31:11.8
72811,220663,HSX,VNMAT,11/25/2024,2061.4,NULL,2073.07,11.67,0.5661,2062.04,2073.17,2059.69,2073.07,0,0,35490382,9.98951E+11,6414101,1.70395E+11,41904483,1.16935E+12,0,0,20,12,12,0,0,0,30134,70383009,31791,82502249,1.33167E+11,4428440,1.79308E+11,6095575,0,0,0,0,1.33167E+11,4428440,1.79308E+11,6095575,6440622069,4643055389,10:46.0,35:09.0,1,15637744620,31:11.8
72812,220664,HSX,VNIT,11/25/2024,5418.07,NULL,5413.85,-4.22,-0.0779,5420.08,5421.59,5385.93,5413.85,0,0,5492957,4.17401E+11,4996000,6.7432E+11,10488957,1.09172E+12,0,0,0,3,2,0,0,0,9997,11156179,7705,11556877,1.06009E+11,819796,99975284450,1693454,7935000000,150000,1.0744E+11,850000,1.13944E+11,969796,2.07415E+11,2543454,995506666,203682378,10:46.0,35:09.0,1,1994261925,31:11.9
72813,220665,HSX,VNIND,11/25/2024,738.14,NULL,744.76,6.62,0.8968,738.39,745.38,738.14,744.76,0,0,64025847,1.53034E+12,3430694,52480326960,67456541,1.58282E+12,0,0,42,19,14,0,0,0,47247,132161476,50830,146574022,1.34258E+11,4705003,1.06381E+11,4169190,14140000000,500000,0,0,1.48398E+11,5205003,1.06381E+11,4169190,5556055153,4347454721,10:46.0,35:09.0,1,11851975708,31:12.1
72814,220666,HSX,VNHEAL,11/25/2024,1892.32,NULL,1905.03,12.71,0.6717,1902.74,1911.49,1898.08,1905.03,0,0,1602087,31462056370,0,0,1602087,31462056370,0,0,3,4,0,0,0,0,1754,2664199,1378,3020008,1271005000,37800,729571000,59000,0,0,0,0,1271005000,37800,729571000,59000,386742072,214094775,10:46.0,35:09.0,1,611892505,31:12.2
72815,220667,HSX,VNUTI,11/25/2024,828.56,NULL,845.87,17.31,2.0892,828.95,850.76,828.95,845.87,0,0,23901677,3.48137E+11,4435000,1.81595E+11,28336677,5.29732E+11,0,0,8,1,1,0,0,0,13014,59575479,10534,34830056,33624049000,1716585,25697030000,585671,0,0,0,0,33624049000,1716585,25697030000,585671,2967329937,2703603800,10:46.0,35:09.0,1,6122773218,31:12.4
72816,220668,HSX,VNREAL,11/25/2024,880.79,NULL,891.98,11.19,1.2705,881.51,891.98,880.79,891.98,0,0,70673958,1.32515E+12,7192074,2.63972E+11,77866032,1.58912E+12,0,0,25,13,3,0,0,0,42036,164070875,40777,164365528,2.49601E+11,10970728,1.1438E+11,6070147,44781000000,1770000,0,0,2.94382E+11,12740728,1.1438E+11,6070147,11156651651,8507160746,10:46.0,35:09.0,1,23242529774,31:12.5
72817,220669,HSX,VNFIN,11/25/2024,1587.18,NULL,1591.49,4.31,0.2716,1587.93,1595.43,1584.8,1591.49,0,0,123463001,2.64521E+12,43209608,8.52229E+11,166672609,3.49744E+12,0,0,24,7,6,0,0,0,70440,259890296,71800,289029012,3.38281E+11,13376070,3.12176E+11,10251073,49751625000,1872100,67951625000,2872100,3.88033E+11,15248170,3.80128E+11,13123173,25050236521,10003513408,10:46.0,35:09.0,1,78352687276,31:12.6
72818,220670,HSX,VNENE,11/25/2024,624.25,NULL,628.04,3.79,0.6071,626.44,629.31,623.14,628.04,0,0,4913099,1.27004E+11,0,0,4913099,1.27004E+11,0,0,6,1,1,0,0,0,4173,9390756,5890,11996435,8281210000,333700,20654575000,730060,0,0,0,0,8281210000,333700,20654575000,730060,803387759,463830206,10:46.0,35:09.0,1,2485157536,31:12.7
72819,220671,HSX,VNCONS,11/25/2024,648.85,NULL,653.56,4.71,0.7259,649.87,653.76,649.76,653.56,0,0,24099274,8.60394E+11,1861000,1.00741E+11,25960274,9.61135E+11,0,0,10,5,8,0,0,0,20128,51794242,20542,51383739,2.60227E+11,4674421,1.86509E+11,4217321,0,0,75000000000,1500000,2.60227E+11,4674421,2.61509E+11,5717321,6618954242,3916653525,10:46.0,35:09.0,1,8974307178,31:12.9
72820,220672,HSX,VNCOND,11/25/2024,1937.24,NULL,1939.23,1.99,0.1027,1935.28,1946.31,1930.63,1939.23,0,0,13725667,6.9473E+11,2333780,1.68573E+11,16059447,8.63303E+11,0,0,13,5,13,0,0,0,12722,25225406,13205,30231940,1.07567E+11,1837125,1.41163E+11,1908116,87077291000,897000,87077291000,897000,1.94645E+11,2734125,2.2824E+11,2805116,1940225566,779361833,10:46.0,35:09.0,1,3922957519,31:13.0
72821,220673,HSX,VNXALL,11/26/2024,2035.04,NULL,2047.2,12.16,0.5975,2034.75,2054.84,2034.75,2047.2,0,0,485809411,1.14343E+13,71771188,2.04632E+12,557580599,1.34806E+13,0,0,280,98,88,0,0,54961,297004,986965467,343225,1132723638,1.37956E+12,43733064,1.02477E+12,30615850,98182811000,2303700,2.61556E+11,4510310,1.47775E+12,46036764,1.28633E+12,35126160,63480201285,37352899639,10:41.0,24:20.0,1,1.52778E+11,31:13.2
72822,220674,HSX,VNX50,11/26/2024,2173,NULL,2184.9,11.9,0.5476,2172.75,2192.72,2172.75,2184.9,0,0,236565355,6.81699E+12,58954303,1.71732E+12,295519658,8.53432E+12,0,0,37,8,5,0,0,11155,129217,469285066,165715,557518036,1.08409E+12,26832692,6.78607E+11,17446071,98182811000,2303700,2.59636E+11,4450300,1.18227E+12,29136392,9.38244E+11,21896371,38441323083,17931268100,10:41.0,24:20.0,1,1.02139E+11,31:13.3
72823,220675,HSX,VNFINSELECT,11/26/2024,2132.14,NULL,2144.57,12.43,0.583,2134.51,2156.53,2132.14,2144.57,0,0,161955316,3.32717E+12,43310678,9.14764E+11,205265994,4.24193E+12,0,0,30,3,4,0,0,0,76067,348664391,99297,395660020,2.69949E+11,10254713,2.468E+11,8422773,44061769000,1720200,47113178900,1851100,3.14011E+11,11974913,2.93913E+11,10273873,25050236521,10010948550,10:41.0,24:20.0,1,78352687276,31:13.5
72824,220676,HSX,VNFINLEAD,11/26/2024,2028.38,NULL,2039.46,11.08,0.5462,2031.2,2052.06,2028.38,2039.46,0,0,144008435,3.00112E+12,46789211,9.65631E+11,190797646,3.96675E+12,0,0,20,0,3,0,0,0,64861,308030642,83038,353843980,2.4916E+11,9116493,2.30296E+11,7598669,44061769000,1720200,47113325400,1851110,2.93221E+11,10836693,2.77409E+11,9449779,23011702856,8528772237,10:41.0,24:20.0,1,75297097370,31:13.6
72825,220677,HSX,VNDIAMOND,11/26/2024,2175.99,NULL,2192.8,16.81,0.7725,2177.56,2194.9,2175.74,2192.8,0,0,85405236,2.53504E+12,32099301,8.39889E+11,117504537,3.37493E+12,0,0,14,2,3,0,0,0,43561,173049258,56903,197121004,4.21764E+11,8346852,2.85011E+11,7687296,98182811000,2303700,1.90851E+11,3400300,5.19947E+11,10650552,4.75862E+11,11087596,14904347945,1688725410,10:41.0,24:20.0,1,51595912107,31:13.7
72826,220678,HSX,VNSML,11/26/2024,1382.28,NULL,1393.14,10.86,0.7857,1386.18,1396.85,1385.61,1393.14,0,0,90331544,1.46033E+12,6875046,1.81619E+11,97206590,1.64195E+12,0,0,117,45,24,0,0,0,61898,194787414,62375,190968593,1.04189E+11,7795700,47109463500,2463732,0,0,0,0,1.04189E+11,7795700,47109463500,2463732,8260920236,7183166482,10:41.0,24:20.0,1,16967057449,31:13.8
72827,220679,HSX,VNSI,11/26/2024,2041.03,NULL,2058.28,17.25,0.8452,2043.14,2062.34,2042.19,2058.28,0,0,58316252,2.40902E+12,29153801,9.04212E+11,87470053,3.31323E+12,0,0,16,2,2,0,0,0,36691,110776389,43806,125919319,4.87579E+11,8068842,3.57708E+11,7093711,73200091000,1364500,1.62817E+11,2330200,5.60779E+11,9433342,5.20525E+11,9423911,16995279707,5774727127,10:41.0,24:20.0,1,46002479170,31:13.9
72828,220680,HSX,VNMID,11/26/2024,1837.57,NULL,1850.2,12.63,0.6873,1838.89,1857.98,1837.7,1850.2,0,0,223182026,4.96139E+12,6983006,3.66767E+11,230165032,5.32815E+12,0,0,51,11,8,0,0,0,132232,461394553,156063,545262080,4.81555E+11,18420471,4.57259E+11,15179147,54121042000,583500,1.85373E+11,1999200,5.35677E+11,19003971,6.42632E+11,17178347,19222539707,13731626759,10:41.0,24:20.0,1,39283862867,31:14.1
72829,220681,HSX,VNINDEX,11/26/2024,1234.7,NULL,1242.13,7.43,0.6018,1235.63,1246.83,1235.22,1242.13,0,0,470846416,1.12183E+13,71204763,2.0716E+12,542051179,1.32899E+13,0,0,290,101,67,0,0,272406,304991,2206533697,342901,1705411757,1.4032E+12,44852770,1.0133E+12,30420875,1.07787E+11,2603700,2.69241E+11,4750310,1.51099E+12,47456470,1.28254E+12,35171185,68531896235,40427703024,10:41.0,24:20.0,1,1.67568E+11,31:14.3
72830,220682,HSX,VNALL,11/26/2024,1282.84,NULL,1290.74,7.9,0.6158,1283.83,1295.52,1282.84,1290.74,0,0,454501688,1.08323E+13,64884730,1.9035E+12,519386418,1.27358E+13,0,0,193,58,35,0,0,0,274566,944309036,320075,1072184095,1.38849E+12,44261368,9.72675E+11,29371825,98182811000,2303700,2.59636E+11,4450300,1.48668E+12,46565068,1.23231E+12,33822125,61982842348,35832383049,10:41.0,24:20.0,1,1.53481E+11,31:14.4
72831,220683,HSX,VN100,11/26/2024,1277.14,NULL,1284.87,7.73,0.6053,1277.96,1289.73,1277.14,1284.87,0,0,364170144,9.37197E+12,58009684,1.72189E+12,422179828,1.10939E+13,0,0,76,13,11,0,0,0,212668,749521622,257700,881215502,1.2843E+12,36465668,9.25565E+11,26908093,98182811000,2303700,2.59636E+11,4450300,1.38249E+12,38769368,1.1852E+12,31358393,53721922112,28649216567,10:41.0,24:20.0,1,1.36514E+11,31:14.5
72832,220684,HSX,VN30,11/26/2024,1291.94,NULL,1299.22,7.28,0.5635,1292.84,1304.34,1291.94,1299.22,0,0,140988118,4.41059E+12,51026678,1.35512E+12,192014796,5.7657E+12,0,0,25,2,3,0,0,0,80436,288127069,101637,335953422,8.02748E+11,18045197,4.68307E+11,11728946,44061769000,1720200,74263178900,2451100,8.4681E+11,19765397,5.4257E+11,14180046,34499382405,14917589808,10:41.0,24:20.0,1,97230371915,31:14.6
72833,220685,HSX,VNMAT,11/26/2024,2073.07,NULL,2080.34,7.27,0.3507,2074.73,2088.58,2071.2,2080.34,0,0,44895299,1.34531E+12,1855000,77390500000,46750299,1.4227E+12,0,0,27,15,3,0,0,0,33491,90590999,37918,103260885,2.50776E+11,7896100,88558232130,2035673,0,0,41635000000,450000,2.50776E+11,7896100,1.30193E+11,2485673,6440622069,4639419832,10:41.0,24:20.0,1,15637744620,31:14.7
72834,220686,HSX,VNIT,11/26/2024,5413.85,NULL,5465.12,51.27,0.947,5394.88,5492.63,5389.86,5465.12,0,0,7643360,7.18935E+11,390800,48044240000,8034160,7.6698E+11,0,0,4,1,0,0,0,0,10394,15731315,10129,13699290,2.2973E+11,1943216,1.23994E+11,1586788,0,0,0,0,2.2973E+11,1943216,1.23994E+11,1586788,995506666,202784105,10:41.0,24:20.0,1,1994261925,31:14.9
72835,220687,HSX,VNIND,11/26/2024,744.76,NULL,748.85,4.09,0.5492,746.1,751.15,745.78,748.85,0,0,71573367,1.6662E+12,5649212,1.51114E+11,77222579,1.81731E+12,0,0,43,20,11,0,0,0,51711,143023075,54748,170786441,1.20112E+11,4598301,1.21316E+11,3510406,0,0,0,0,1.20112E+11,4598301,1.21316E+11,3510406,5556055153,4346686890,10:41.0,24:20.0,1,11851975708,31:15.0
72836,220688,HSX,VNHEAL,11/26/2024,1905.03,NULL,1913.49,8.46,0.4441,1905.03,1943.54,1905.03,1913.49,0,0,1637487,42431456550,0,0,1637487,42431456550,0,0,5,2,0,0,0,0,1760,2797572,1941,3836928,1601188000,77300,1483814850,60331,0,0,0,0,1601188000,77300,1483814850,60331,386742072,214123275,10:41.0,24:20.0,1,611892505,31:15.1
72837,220689,HSX,VNUTI,11/26/2024,845.87,NULL,851.29,5.42,0.6408,847.37,856.3,847.37,851.29,0,0,13074875,1.90708E+11,0,0,13074875,1.90708E+11,0,0,5,3,3,0,0,0,10046,25958734,9497,31562742,30889726200,2351396,15096767900,879409,0,0,0,0,30889726200,2351396,15096767900,879409,2967329937,2701569238,10:41.0,24:20.0,1,6122773218,31:15.2
72838,220690,HSX,VNREAL,11/26/2024,891.98,NULL,896.8,4.82,0.5404,891.63,904.57,891.52,896.8,0,0,105870136,1.86994E+12,8772940,3.43469E+11,114643076,2.21341E+12,0,0,34,3,4,0,0,0,51967,218067901,64608,245515426,2.07497E+11,11924770,1.57712E+11,7816146,0,0,27150000000,600000,2.07497E+11,11924770,1.84862E+11,8416146,11156651651,8500638568,10:41.0,24:20.0,1,23242529774,31:15.3
72839,220691,HSX,VNFIN,11/26/2024,1591.49,NULL,1600.76,9.27,0.5825,1593.26,1609.69,1591.49,1600.76,0,0,161955316,3.32717E+12,43310678,9.14764E+11,205265994,4.24193E+12,0,0,30,3,4,0,0,0,76067,348664391,99297,395660020,2.69949E+11,10254713,2.468E+11,8422773,44061769000,1720200,47113178900,1851100,3.14011E+11,11974913,2.93913E+11,10273873,25050236521,10010948550,10:41.0,24:20.0,1,78352687276,31:15.5
72840,220692,HSX,VNENE,11/26/2024,628.04,NULL,628.09,0.05,0.008,624.93,629.22,623.49,628.09,0,0,4447289,1.13681E+11,0,0,4447289,1.13681E+11,0,0,6,2,0,0,0,0,5182,8792455,5001,11026677,3184512450,113729,13812455000,499200,0,0,0,0,3184512450,113729,13812455000,499200,803387759,464282087,10:41.0,24:20.0,1,2485157536,31:15.6
72841,220693,HSX,VNCONS,11/26/2024,653.56,NULL,658.5,4.94,0.7559,655.44,659.9,654.66,658.5,0,0,26823827,9.11494E+11,2388000,1.64133E+11,29211827,1.07563E+12,0,0,19,2,3,0,0,0,20652,57962565,22667,61998153,2.1748E+11,3879040,98872531550,3077583,0,0,0,0,2.1748E+11,3879040,98872531550,3077583,6618954242,3917879100,10:41.0,24:20.0,1,8974307178,31:15.7
72842,220694,HSX,VNCOND,11/26/2024,1939.23,NULL,1956.49,17.26,0.89,1945.28,1960.03,1937.26,1956.49,0,0,13148230,6.09115E+11,2518100,2.04589E+11,15666330,8.13704E+11,0,0,18,7,7,0,0,0,11557,24314222,13301,29362643,54766573700,987103,1.04572E+11,1442516,54121042000,583500,1.43738E+11,1549200,1.08888E+11,1570603,2.4831E+11,2991716,1940225566,779300786,10:41.0,24:20.0,1,3922957519,31:15.9
72843,220695,HSX,VNXALL,11/27/2024,2047.2,NULL,2049.35,2.15,0.105,2045.64,2052.41,2042.98,2049.35,0,0,338047238,9.34983E+12,61719275,2.08115E+12,399766513,1.1431E+13,0,0,121,225,105,0,0,47400,272573,717742741,256147,854638935,1.33975E+12,25658414,1.1054E+12,31268833,2.7654E+11,5341000,2.1244E+11,7111010,1.61629E+12,30999414,1.31784E+12,38379843,63480201285,37361934538,11:20.0,31:44.0,1,1.52778E+11,31:16.0
72844,220696,HSX,VNX50,11/27/2024,2184.9,NULL,2188.76,3.86,0.1767,2183.15,2192.18,2181.66,2188.76,0,0,182337089,6.23804E+12,53955219,1.78622E+12,236292308,8.02427E+12,0,0,15,27,8,0,0,8796,130203,368508715,124323,446900241,1.21925E+12,20789502,8.30857E+11,21561701,2.7434E+11,5305500,2.1024E+11,7075500,1.49359E+12,26095002,1.0411E+12,28637201,38441323083,17931627768,11:20.0,31:44.0,1,1.02139E+11,31:16.1
72845,220697,HSX,VNFINSELECT,11/27/2024,2144.57,NULL,2145.64,1.07,0.0499,2141.67,2150.65,2137.57,2145.64,0,0,98048889,2.14919E+12,34057819,6.15872E+11,132106708,2.76506E+12,0,0,9,21,7,0,0,0,65754,214925828,60583,264040457,2.14821E+11,8149798,2.63262E+11,10039884,94196253600,3890500,94196253600,3890500,3.09017E+11,12040298,3.57458E+11,13930384,25050236521,10011187985,11:20.0,31:44.0,1,78352687276,31:46.7
72846,220698,HSX,VNFINLEAD,11/27/2024,2039.46,NULL,2039.07,-0.39,-0.0191,2037.05,2045.56,2030.05,2039.07,0,0,91658367,2.01438E+12,33981229,6.12305E+11,125639596,2.62668E+12,0,0,7,11,5,0,0,0,56436,198852742,52809,244948972,2.12003E+11,8063898,2.58999E+11,9818129,94196253600,3890500,94196400600,3890510,3.06199E+11,11954398,3.53195E+11,13708639,23011702856,8528714338,11:20.0,31:44.0,1,75297097370,31:46.8
72847,220699,HSX,VNDIAMOND,11/27/2024,2192.8,NULL,2199.71,6.91,0.3151,2190.72,2205.58,2189.25,2199.71,0,0,69194526,2.91508E+12,19392506,8.11339E+11,88587032,3.72642E+12,0,0,6,10,3,0,0,0,44391,135916013,51016,166663349,8.98936E+11,11931127,3.66569E+11,9936886,2.2898E+11,5025500,1.5564E+11,5125500,1.12792E+12,16956627,5.22209E+11,15062386,14904347945,1683027289,11:20.0,31:44.0,1,51595912107,31:46.9
72848,220700,HSX,VNSML,11/27/2024,1393.14,NULL,1392.14,-1,-0.0718,1394.44,1396.17,1388.76,1392.14,0,0,58324796,1.03372E+12,6829644,2.44296E+11,65154440,1.27802E+12,0,0,46,95,41,0,0,0,54481,130401189,52945,153983328,31215592000,1867600,70187778700,3343950,0,0,0,0,31215592000,1867600,70187778700,3343950,8260920236,7183280068,11:20.0,31:44.0,1,16967057449,31:47.0
72849,220701,HSX,VNSI,11/27/2024,2058.28,NULL,2062.62,4.34,0.2109,2056.47,2069.58,2055.78,2062.62,0,0,52708234,2.93822E+12,11742702,8.01125E+11,64450936,3.73935E+12,0,0,9,8,3,0,0,0,42593,95235856,44929,121935349,9.42222E+11,11053626,3.45374E+11,6438893,1.39942E+11,1345700,51042313600,645700,1.08216E+12,12399326,3.96417E+11,7084593,16995279707,5773160084,11:20.0,31:44.0,1,46002479170,31:47.1
72850,220702,HSX,VNMID,11/27/2024,1850.2,NULL,1849.74,-0.46,-0.0249,1851.35,1853.89,1842.14,1849.74,0,0,147751888,3.71876E+12,15281512,3.36367E+11,163033400,4.05513E+12,0,0,23,41,6,0,0,0,120322,323505785,106364,388126976,1.74789E+11,5824998,5.34924E+11,14352681,47559225000,315500,2199225000,35500,2.22348E+11,6140498,5.37124E+11,14388181,19222539707,13741516689,11:20.0,31:44.0,1,39283862867,31:47.2
72851,220703,HSX,VNINDEX,11/27/2024,1242.13,NULL,1241.97,-0.16,-0.0129,1241.36,1245.34,1239.23,1241.97,0,0,330000841,9.23647E+12,62746575,2.09179E+12,392747416,1.13283E+13,0,0,125,236,89,0,0,217697,276572,1613048595,260927,1497488294,1.38238E+12,26882396,1.10732E+12,31511989,2.86179E+11,5641000,2.22079E+11,7411010,1.66855E+12,32523396,1.32939E+12,38922999,68529996235,40436074434,11:20.0,31:44.0,1,1.67566E+11,31:47.3
72852,220704,HSX,VNALL,11/27/2024,1290.74,NULL,1292.38,1.64,0.1271,1289.84,1294.43,1288.41,1292.38,0,0,319637550,9.01123E+12,61146265,2.04851E+12,380783815,1.10597E+13,0,0,78,150,54,0,0,0,252360,687375773,240780,817796691,1.34039E+12,25566828,1.09167E+12,30990091,2.7654E+11,5341000,2.1244E+11,7111000,1.61693E+12,30907828,1.30411E+12,38101091,61982842348,35841552288,11:20.0,31:44.0,1,1.53481E+11,31:47.4
72853,220705,HSX,VN100,11/27/2024,1284.87,NULL,1286.67,1.8,0.1401,1283.83,1288.69,1282.61,1286.67,0,0,261312754,7.9775E+12,54316621,1.80421E+12,315629375,9.78172E+12,0,0,32,55,13,0,0,0,197879,556974584,187835,663813363,1.30917E+12,23699228,1.02149E+12,27646141,2.7654E+11,5341000,2.1244E+11,7111000,1.58571E+12,29040228,1.23393E+12,34757141,53721922112,28658272220,11:20.0,31:44.0,1,1.36514E+11,31:47.4
72854,220706,HSX,VN30,11/27/2024,1299.22,NULL,1301.06,1.84,0.1416,1297.28,1303.99,1296.94,1301.06,0,0,113560866,4.25874E+12,39035109,1.46785E+12,152595975,5.72659E+12,0,0,9,14,7,0,0,0,77557,233468799,81471,275686387,1.13439E+12,17874230,4.86562E+11,13293460,2.2898E+11,5025500,2.1024E+11,7075500,1.36337E+12,22899730,6.96803E+11,20368960,34499382405,14916755531,11:20.0,31:44.0,1,97230371915,31:47.5
72855,220707,HSX,VNMAT,11/27/2024,2080.34,NULL,2074.34,-6,-0.2884,2082.5,2086.87,2064.6,2074.34,0,0,37899062,1.21046E+12,8495000,2.32006E+11,46394062,1.44246E+12,0,0,13,23,9,0,0,0,37759,71684650,30999,99901318,29124755950,944764,1.70228E+11,4457046,0,0,54600000000,1950000,29124755950,944764,2.24828E+11,6407046,6440622069,4644444643,11:20.0,31:44.0,1,15637744620,31:47.6
72856,220708,HSX,VNIT,11/27/2024,5465.12,NULL,5609.23,144.11,2.6369,5464.86,5636.95,5464.86,5609.23,0,0,13769573,1.54611E+12,3621700,4.83782E+11,17391273,2.02989E+12,0,0,5,0,0,0,0,0,13316,24196452,20952,26768145,7.219E+11,5468176,1.54546E+11,1641007,1.2362E+11,950000,34720250000,250000,8.4552E+11,6418176,1.89266E+11,1891007,995506666,198975383,11:20.0,31:44.0,1,1994261925,31:47.7
72857,220709,HSX,VNIND,11/27/2024,748.85,NULL,746.79,-2.06,-0.2751,748.37,749.16,743.87,746.79,0,0,48551774,1.20269E+12,119504,5875546920,48671278,1.20856E+12,0,0,17,41,15,0,0,0,47943,109539501,41687,126884207,53638794000,1744000,1.21865E+11,3547500,2199225000,35500,2199225000,35500,55838019000,1779500,1.24065E+11,3583000,5556055153,4349096580,11:20.0,31:44.0,1,11851975708,31:47.8
72858,220710,HSX,VNHEAL,11/27/2024,1913.49,NULL,1906.7,-6.79,-0.3548,1912.81,1920.93,1894.3,1906.7,0,0,1105302,28385706460,3285987,1.49677E+11,4391289,1.78062E+11,0,0,1,4,1,0,0,0,1615,2423439,1343,3291930,2859055000,97900,770429600,25214,0,0,0,0,2859055000,97900,770429600,25214,386742072,214084375,11:20.0,31:44.0,1,611892505,31:47.9
72859,220711,HSX,VNUTI,11/27/2024,851.29,NULL,852.56,1.27,0.1492,851.53,854.41,844.95,852.56,0,0,15886715,2.25918E+11,0,0,15886715,2.25918E+11,0,0,3,7,1,0,0,0,8832,39063767,9003,33608322,29814095000,2136500,4528506600,249193,0,0,0,0,29814095000,2136500,4528506600,249193,2967329937,2699998409,11:20.0,31:44.0,1,6122773218,31:47.9
72860,220712,HSX,VNREAL,11/27/2024,896.8,NULL,891.88,-4.92,-0.5486,896.58,899.98,890.93,891.88,0,0,62238052,1.18852E+12,5901000,2.2451E+11,68139052,1.41303E+12,0,0,8,27,5,0,0,0,41783,139876523,41410,165800818,78040223000,3898500,1.54678E+11,6303618,0,0,15560000000,800000,78040223000,3898500,1.70238E+11,7103618,11156651651,8502685415,11:20.0,31:44.0,1,23242529774,31:48.0
72861,220713,HSX,VNFIN,11/27/2024,1600.76,NULL,1601.56,0.8,0.05,1598.6,1605.3,1595.53,1601.56,0,0,98048889,2.14919E+12,34057819,6.15872E+11,132106708,2.76506E+12,0,0,9,21,7,0,0,0,65754,214925828,60583,264040457,2.14821E+11,8149798,2.63262E+11,10039884,94196253600,3890500,94196253600,3890500,3.09017E+11,12040298,3.57458E+11,13930384,25050236521,10011187985,11:20.0,31:44.0,1,78352687276,31:48.1
72862,220714,HSX,VNENE,11/27/2024,628.09,NULL,621.09,-7,-1.1145,627.35,628.5,620.69,621.09,0,0,5354488,1.37323E+11,20000,510000000,5374488,1.37833E+11,0,0,1,6,1,0,0,0,5464,9222501,3569,11000593,2348225000,91300,8651978550,320420,0,0,0,0,2348225000,91300,8651978550,320420,803387759,464916847,11:20.0,31:44.0,1,2485157536,31:48.2
72863,220715,HSX,VNCONS,11/27/2024,658.5,NULL,657.45,-1.05,-0.1595,658.33,660.24,656.07,657.45,0,0,22994851,6.6512E+11,3850040,2.19519E+11,26844891,8.84639E+11,0,0,10,9,4,0,0,0,17897,51211302,17218,55823487,1.32694E+11,2021940,80339788900,2756009,0,0,0,0,1.32694E+11,2021940,80339788900,2756009,6618954242,3921520481,11:20.0,31:44.0,1,8974307178,31:48.3
72864,220716,HSX,VNCOND,11/27/2024,1956.49,NULL,1961.52,5.03,0.2571,1954.93,1974.19,1947.18,1961.52,0,0,12248461,6.39941E+11,1795215,1.1676E+11,14043676,7.56701E+11,0,0,9,12,11,0,0,0,10970,21857279,12932,26909617,74873353000,989550,1.30835E+11,1476200,56523825000,465000,11163825000,185000,1.31397E+11,1454550,1.41999E+11,1661200,1940225566,779898052,11:20.0,31:44.0,1,3922957519,31:48.4
72865,220717,HSX,VNXALL,11/28/2024,2049.35,NULL,2050.75,1.4,0.0683,2049.19,2063.72,2046.21,2050.75,0,0,380793881,9.58187E+12,64786308,1.67269E+12,445580189,1.12546E+13,0,0,183,167,110,0,0,49444,261343,771523675,288872,968140688,9.72667E+11,24326461,9.37182E+11,28743722,1.63334E+11,4571500,1.51762E+11,6141905,1.136E+12,28897961,1.08894E+12,34885627,63495119599,37353461959,10:42.0,23:32.0,1,1.52809E+11,31:48.4
72866,220718,HSX,VNX50,11/28/2024,2188.76,NULL,2189.23,0.47,0.0215,2188.55,2204.38,2184.04,2189.23,0,0,211072333,6.24539E+12,50948507,1.41332E+12,262020840,7.6587E+12,0,0,19,24,7,0,0,9459,123222,417131382,144129,515699011,8.08514E+11,16749849,7.39628E+11,20650385,1.43124E+11,4141500,1.25553E+11,5398900,9.51637E+11,20891349,8.65181E+11,26049285,38455851677,17917166892,10:42.0,23:32.0,1,1.02168E+11,31:48.5
72867,220719,HSX,VNFINSELECT,11/28/2024,2145.64,NULL,2147.9,2.26,0.1053,2154.88,2163.46,2142.16,2147.9,0,0,148749757,3.14518E+12,45654305,9.34778E+11,194404062,4.07996E+12,0,0,16,14,7,0,0,0,69998,298931470,85841,381067683,1.93436E+11,8326030,3.93377E+11,14021556,74398940000,3023900,1.12299E+11,5063900,2.67835E+11,11349930,5.05676E+11,19085456,25050236521,10010374528,10:42.0,23:32.0,1,78352687276,31:48.6
